------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, 2.4
EnvLogger Viewer version, 1.16
downloading device type, iphone
device, Laser Revolution
downloading mode, manual
------------------------------,--------------------
serial number, 04BB FA00 CD56 0D
custom name, SHe4fiddle
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 4809
time diff [logger-smartphone](sec), 92
lat, 22.317291
long, 114.228048
accuracy (m), 65.0
------------------------------,--------------------
time,temp
2021-09-05 00:19:06,28.0
2021-09-05 00:34:06,28.2
2021-09-05 00:49:06,28.9
2021-09-05 01:04:06,29.1
2021-09-05 01:19:06,33.8
2021-09-05 01:34:06,35.3
2021-09-05 01:49:06,36.0
2021-09-05 02:04:06,38.1
2021-09-05 02:19:06,38.7
2021-09-05 02:34:06,41.1
2021-09-05 02:49:06,42.0
2021-09-05 03:04:06,45.0
2021-09-05 03:19:06,50.4
2021-09-05 03:34:06,47.3
2021-09-05 03:49:06,46.9
2021-09-05 04:04:06,38.4
2021-09-05 04:19:06,37.4
2021-09-05 04:34:06,37.5
2021-09-05 04:49:06,40.6
2021-09-05 05:04:06,46.2
2021-09-05 05:19:06,45.5
2021-09-05 05:34:06,40.0
2021-09-05 05:49:06,37.0
2021-09-05 06:04:06,35.2
2021-09-05 06:19:06,35.8
2021-09-05 06:34:06,36.0
2021-09-05 06:49:06,37.1
2021-09-05 07:04:06,36.6
2021-09-05 07:19:06,38.6
2021-09-05 07:34:06,37.9
2021-09-05 07:49:06,38.7
2021-09-05 08:04:06,38.7
2021-09-05 08:19:06,38.7
2021-09-05 08:34:06,37.3
2021-09-05 08:49:06,36.3
2021-09-05 09:04:06,34.8
2021-09-05 09:19:06,32.5
2021-09-05 09:34:06,32.2
2021-09-05 09:49:06,31.2
2021-09-05 10:04:06,30.6
2021-09-05 10:19:06,29.7
2021-09-05 10:34:06,28.8
2021-09-05 10:49:06,28.2
2021-09-05 11:04:06,27.9
2021-09-05 11:19:06,27.5
2021-09-05 11:34:06,27.3
2021-09-05 11:49:06,27.2
2021-09-05 12:04:06,27.0
2021-09-05 12:19:06,26.9
2021-09-05 12:34:06,26.9
2021-09-05 12:49:06,26.7
2021-09-05 13:04:06,26.6
2021-09-05 13:19:06,26.4
2021-09-05 13:34:06,26.3
2021-09-05 13:49:06,26.1
2021-09-05 14:04:06,26.0
2021-09-05 14:19:06,25.9
2021-09-05 14:34:06,25.8
2021-09-05 14:49:06,25.7
2021-09-05 15:04:06,25.6
2021-09-05 15:19:06,25.5
2021-09-05 15:34:06,25.6
2021-09-05 15:49:06,25.9
2021-09-05 16:04:06,25.6
2021-09-05 16:19:06,25.6
2021-09-05 16:34:06,25.5
2021-09-05 16:49:06,25.6
2021-09-05 17:04:06,25.5
2021-09-05 17:19:06,25.3
2021-09-05 17:34:06,25.4
2021-09-05 17:49:06,25.4
2021-09-05 18:04:06,25.3
2021-09-05 18:19:06,25.1
2021-09-05 18:34:06,25.1
2021-09-05 18:49:06,25.0
2021-09-05 19:04:06,25.0
2021-09-05 19:19:06,24.9
2021-09-05 19:34:06,24.9
2021-09-05 19:49:06,24.8
2021-09-05 20:04:06,24.7
2021-09-05 20:19:06,24.6
2021-09-05 20:34:06,24.5
2021-09-05 20:49:06,24.4
2021-09-05 21:04:06,24.3
2021-09-05 21:19:06,24.3
2021-09-05 21:34:06,24.2
2021-09-05 21:49:06,24.2
2021-09-05 22:04:06,24.2
2021-09-05 22:19:06,26.1
2021-09-05 22:34:06,26.8
2021-09-05 22:49:06,27.2
2021-09-05 23:04:06,27.3
2021-09-05 23:19:06,27.3
2021-09-05 23:34:06,27.4
2021-09-05 23:49:06,27.6
2021-09-06 00:04:06,27.5
2021-09-06 00:19:06,27.7
2021-09-06 00:34:06,27.8
2021-09-06 00:49:06,28.3
2021-09-06 01:04:06,28.5
2021-09-06 01:19:06,28.7
2021-09-06 01:34:06,28.9
2021-09-06 01:49:06,29.1
2021-09-06 02:04:06,29.9
2021-09-06 02:19:06,30.2
2021-09-06 02:34:06,30.6
2021-09-06 02:49:06,32.5
2021-09-06 03:04:06,36.0
2021-09-06 03:19:06,39.5
2021-09-06 03:34:06,40.2
2021-09-06 03:49:06,40.5
2021-09-06 04:04:06,40.6
2021-09-06 04:19:06,42.2
2021-09-06 04:34:06,40.6
2021-09-06 04:49:06,43.5
2021-09-06 05:04:06,39.1
2021-09-06 05:19:06,42.3
2021-09-06 05:34:06,42.1
2021-09-06 05:49:06,46.5
2021-09-06 06:04:06,38.6
2021-09-06 06:19:06,41.4
2021-09-06 06:34:06,42.0
2021-09-06 06:49:06,41.0
2021-09-06 07:04:06,40.2
2021-09-06 07:19:06,37.6
2021-09-06 07:34:06,37.3
2021-09-06 07:49:06,34.9
2021-09-06 08:04:06,35.6
2021-09-06 08:19:06,35.6
2021-09-06 08:34:06,35.2
2021-09-06 08:49:06,34.0
2021-09-06 09:04:06,33.1
2021-09-06 09:19:06,32.7
2021-09-06 09:34:06,32.3
2021-09-06 09:49:06,32.0
2021-09-06 10:04:06,31.0
2021-09-06 10:19:06,29.8
2021-09-06 10:34:06,28.9
2021-09-06 10:49:06,28.4
2021-09-06 11:04:06,27.8
2021-09-06 11:19:06,27.4
2021-09-06 11:34:06,27.1
2021-09-06 11:49:06,27.0
2021-09-06 12:04:06,26.5
2021-09-06 12:19:06,26.4
2021-09-06 12:34:06,26.3
2021-09-06 12:49:06,26.2
2021-09-06 13:04:06,26.2
2021-09-06 13:19:06,26.0
2021-09-06 13:34:06,26.0
2021-09-06 13:49:06,26.0
2021-09-06 14:04:06,26.1
2021-09-06 14:19:06,25.9
2021-09-06 14:34:06,25.9
2021-09-06 14:49:06,26.1
2021-09-06 15:04:06,26.9
2021-09-06 15:19:06,26.9
2021-09-06 15:34:06,26.9
2021-09-06 15:49:06,27.1
2021-09-06 16:04:06,27.2
2021-09-06 16:19:06,27.0
2021-09-06 16:34:06,27.1
2021-09-06 16:49:06,27.1
2021-09-06 17:04:06,27.1
2021-09-06 17:19:06,27.3
2021-09-06 17:34:06,27.2
2021-09-06 17:49:06,27.1
2021-09-06 18:04:06,27.2
2021-09-06 18:19:06,27.1
2021-09-06 18:34:06,27.2
2021-09-06 18:49:06,27.2
2021-09-06 19:04:06,27.0
2021-09-06 19:19:06,27.1
2021-09-06 19:34:06,27.1
2021-09-06 19:49:06,27.2
2021-09-06 20:04:06,27.1
2021-09-06 20:19:06,27.0
2021-09-06 20:34:06,26.9
2021-09-06 20:49:06,27.0
2021-09-06 21:04:06,26.9
2021-09-06 21:19:06,27.0
2021-09-06 21:34:06,27.0
2021-09-06 21:49:06,27.0
2021-09-06 22:04:06,26.9
2021-09-06 22:19:06,27.1
2021-09-06 22:34:06,26.9
2021-09-06 22:49:06,26.7
2021-09-06 23:04:06,26.8
2021-09-06 23:19:06,27.3
2021-09-06 23:34:06,27.4
2021-09-06 23:49:06,27.6
2021-09-07 00:04:06,27.6
2021-09-07 00:19:06,27.8
2021-09-07 00:34:06,28.4
2021-09-07 00:49:06,28.7
2021-09-07 01:04:06,28.8
2021-09-07 01:19:06,29.0
2021-09-07 01:34:06,29.2
2021-09-07 01:49:06,29.3
2021-09-07 02:04:06,28.1
2021-09-07 02:19:06,29.0
2021-09-07 02:34:06,29.7
2021-09-07 02:49:06,29.9
2021-09-07 03:04:06,29.3
2021-09-07 03:19:06,30.5
2021-09-07 03:34:06,31.9
2021-09-07 03:49:06,35.9
2021-09-07 04:04:06,36.0
2021-09-07 04:19:06,36.7
2021-09-07 04:34:06,38.3
2021-09-07 04:49:06,39.1
2021-09-07 05:04:06,36.7
2021-09-07 05:19:06,39.7
2021-09-07 05:34:06,37.7
2021-09-07 05:49:06,43.7
2021-09-07 06:04:06,45.0
2021-09-07 06:19:06,42.6
2021-09-07 06:34:06,43.5
2021-09-07 06:49:06,42.9
2021-09-07 07:04:06,42.1
2021-09-07 07:19:06,41.5
2021-09-07 07:34:06,42.0
2021-09-07 07:49:06,40.9
2021-09-07 08:04:06,40.2
2021-09-07 08:19:06,39.2
2021-09-07 08:34:06,40.1
2021-09-07 08:49:06,39.9
2021-09-07 09:04:06,38.9
2021-09-07 09:19:06,34.4
2021-09-07 09:34:06,32.8
2021-09-07 09:49:06,31.9
2021-09-07 10:04:06,30.7
2021-09-07 10:19:06,30.6
2021-09-07 10:34:06,29.7
2021-09-07 10:49:06,29.4
2021-09-07 11:04:06,29.2
2021-09-07 11:19:06,28.8
2021-09-07 11:34:06,28.6
2021-09-07 11:49:06,28.4
2021-09-07 12:04:06,28.3
2021-09-07 12:19:06,28.2
2021-09-07 12:34:06,28.3
2021-09-07 12:49:06,28.4
2021-09-07 13:04:06,28.5
2021-09-07 13:19:06,28.4
2021-09-07 13:34:06,27.8
2021-09-07 13:49:06,27.8
2021-09-07 14:04:06,27.5
2021-09-07 14:19:06,27.5
2021-09-07 14:34:06,27.6
2021-09-07 14:49:06,27.5
2021-09-07 15:04:06,27.6
2021-09-07 15:19:06,27.7
2021-09-07 15:34:06,27.6
2021-09-07 15:49:06,27.6
2021-09-07 16:04:06,27.7
2021-09-07 16:19:06,27.8
2021-09-07 16:34:06,27.6
2021-09-07 16:49:06,27.5
2021-09-07 17:04:06,27.4
2021-09-07 17:19:06,27.3
2021-09-07 17:34:06,27.4
2021-09-07 17:49:06,27.4
2021-09-07 18:04:06,27.3
2021-09-07 18:19:06,27.1
2021-09-07 18:34:06,27.0
2021-09-07 18:49:06,26.9
2021-09-07 19:04:06,26.7
2021-09-07 19:19:06,26.5
2021-09-07 19:34:06,26.3
2021-09-07 19:49:06,26.1
2021-09-07 20:04:06,26.0
2021-09-07 20:19:06,25.8
2021-09-07 20:34:06,25.7
2021-09-07 20:49:06,25.6
2021-09-07 21:04:06,25.5
2021-09-07 21:19:06,25.3
2021-09-07 21:34:06,25.1
2021-09-07 21:49:06,24.9
2021-09-07 22:04:06,24.9
2021-09-07 22:19:06,24.9
2021-09-07 22:34:06,25.2
2021-09-07 22:49:06,25.6
2021-09-07 23:04:06,26.1
2021-09-07 23:19:06,26.6
2021-09-07 23:34:06,27.0
2021-09-07 23:49:06,27.5
2021-09-08 00:04:06,27.7
2021-09-08 00:19:06,28.1
2021-09-08 00:34:06,28.3
2021-09-08 00:49:06,28.8
2021-09-08 01:04:06,29.0
2021-09-08 01:19:06,29.6
2021-09-08 01:34:06,30.2
2021-09-08 01:49:06,30.2
2021-09-08 02:04:06,30.7
2021-09-08 02:19:06,31.0
2021-09-08 02:34:06,31.4
2021-09-08 02:49:06,31.4
2021-09-08 03:04:06,31.9
2021-09-08 03:19:06,31.7
2021-09-08 03:34:06,32.5
2021-09-08 03:49:06,32.6
2021-09-08 04:04:06,32.4
2021-09-08 04:19:06,33.2
2021-09-08 04:34:06,34.0
2021-09-08 04:49:06,35.5
2021-09-08 05:04:06,37.7
2021-09-08 05:19:06,38.6
2021-09-08 05:34:06,39.1
2021-09-08 05:49:06,44.1
2021-09-08 06:04:06,45.3
2021-09-08 06:19:06,43.9
2021-09-08 06:34:06,42.9
2021-09-08 06:49:06,42.5
2021-09-08 07:04:06,43.4
2021-09-08 07:19:06,43.1
2021-09-08 07:34:06,42.2
2021-09-08 07:49:06,42.2
2021-09-08 08:04:06,40.9
2021-09-08 08:19:06,40.9
2021-09-08 08:34:06,39.5
2021-09-08 08:49:06,40.6
2021-09-08 09:04:06,37.9
2021-09-08 09:19:06,32.5
2021-09-08 09:34:06,31.5
2021-09-08 09:49:06,31.1
2021-09-08 10:04:06,30.8
2021-09-08 10:19:06,29.7
2021-09-08 10:34:06,28.7
2021-09-08 10:49:06,28.2
2021-09-08 11:04:06,27.8
2021-09-08 11:19:06,27.3
2021-09-08 11:34:06,27.2
2021-09-08 11:49:06,26.9
2021-09-08 12:04:06,26.8
2021-09-08 12:19:06,26.4
2021-09-08 12:34:06,26.4
2021-09-08 12:49:06,26.1
2021-09-08 13:04:06,26.0
2021-09-08 13:19:06,25.8
2021-09-08 13:34:06,25.8
2021-09-08 13:49:06,25.6
2021-09-08 14:04:06,25.6
2021-09-08 14:19:06,25.3
2021-09-08 14:34:06,25.1
2021-09-08 14:49:06,25.2
2021-09-08 15:04:06,25.1
2021-09-08 15:19:06,25.0
2021-09-08 15:34:06,24.9
2021-09-08 15:49:06,24.8
2021-09-08 16:04:06,24.7
2021-09-08 16:19:06,24.4
2021-09-08 16:34:06,23.9
2021-09-08 16:49:06,23.8
2021-09-08 17:04:06,23.8
2021-09-08 17:19:06,23.7
2021-09-08 17:34:06,23.6
2021-09-08 17:49:06,23.5
2021-09-08 18:04:06,23.6
2021-09-08 18:19:06,23.5
2021-09-08 18:34:06,23.5
2021-09-08 18:49:06,23.4
2021-09-08 19:04:06,23.4
2021-09-08 19:19:06,23.3
2021-09-08 19:34:06,23.4
2021-09-08 19:49:06,23.4
2021-09-08 20:04:06,23.3
2021-09-08 20:19:06,23.4
2021-09-08 20:34:06,23.3
2021-09-08 20:49:06,23.2
2021-09-08 21:04:06,23.3
2021-09-08 21:19:06,23.1
2021-09-08 21:34:06,23.2
2021-09-08 21:49:06,23.1
2021-09-08 22:04:06,23.1
2021-09-08 22:19:06,23.1
2021-09-08 22:34:06,23.4
2021-09-08 22:49:06,23.8
2021-09-08 23:04:06,24.4
2021-09-08 23:19:06,24.8
2021-09-08 23:34:06,25.6
2021-09-08 23:49:06,26.1
2021-09-09 00:04:06,26.7
2021-09-09 00:19:06,27.3
2021-09-09 00:34:06,27.8
2021-09-09 00:49:06,29.9
2021-09-09 01:04:06,31.3
2021-09-09 01:19:06,29.6
2021-09-09 01:34:06,30.8
2021-09-09 01:49:06,31.0
2021-09-09 02:04:06,31.1
2021-09-09 02:19:06,31.3
2021-09-09 02:34:06,31.7
2021-09-09 02:49:06,31.5
2021-09-09 03:04:06,32.1
2021-09-09 03:19:06,32.3
2021-09-09 03:34:06,32.7
2021-09-09 03:49:06,32.7
2021-09-09 04:04:06,33.4
2021-09-09 04:19:06,33.4
2021-09-09 04:34:06,33.7
2021-09-09 04:49:06,34.8
2021-09-09 05:04:06,36.0
2021-09-09 05:19:06,33.8
2021-09-09 05:34:06,36.9
2021-09-09 05:49:06,39.4
2021-09-09 06:04:06,39.9
2021-09-09 06:19:06,40.4
2021-09-09 06:34:06,42.7
2021-09-09 06:49:06,43.0
2021-09-09 07:04:06,41.6
2021-09-09 07:19:06,41.1
2021-09-09 07:34:06,40.5
2021-09-09 07:49:06,39.8
2021-09-09 08:04:06,38.9
2021-09-09 08:19:06,38.0
2021-09-09 08:34:06,38.1
2021-09-09 08:49:06,37.9
2021-09-09 09:04:06,36.9
2021-09-09 09:19:06,33.9
2021-09-09 09:34:06,32.7
2021-09-09 09:49:06,31.5
2021-09-09 10:04:06,30.6
2021-09-09 10:19:06,29.7
2021-09-09 10:34:06,29.1
2021-09-09 10:49:06,28.7
2021-09-09 11:04:06,28.3
2021-09-09 11:19:06,28.1
2021-09-09 11:34:06,27.9
2021-09-09 11:49:06,27.6
2021-09-09 12:04:06,27.2
2021-09-09 12:19:06,27.1
2021-09-09 12:34:06,26.8
2021-09-09 12:49:06,26.7
2021-09-09 13:04:06,26.7
2021-09-09 13:19:06,26.6
2021-09-09 13:34:06,26.5
2021-09-09 13:49:06,26.5
2021-09-09 14:04:06,26.6
2021-09-09 14:19:06,26.8
2021-09-09 14:34:06,27.2
2021-09-09 14:49:06,27.2
2021-09-09 15:04:06,27.2
2021-09-09 15:19:06,27.2
2021-09-09 15:34:06,27.2
2021-09-09 15:49:06,27.0
2021-09-09 16:04:06,27.1
2021-09-09 16:19:06,27.0
2021-09-09 16:34:06,26.8
2021-09-09 16:49:06,26.8
2021-09-09 17:04:06,27.0
2021-09-09 17:19:06,27.1
2021-09-09 17:34:06,26.8
2021-09-09 17:49:06,26.6
2021-09-09 18:04:06,26.5
2021-09-09 18:19:06,26.1
2021-09-09 18:34:06,25.9
2021-09-09 18:49:06,25.9
2021-09-09 19:04:06,26.1
2021-09-09 19:19:06,26.0
2021-09-09 19:34:06,26.0
2021-09-09 19:49:06,26.2
2021-09-09 20:04:06,26.1
2021-09-09 20:19:06,25.9
2021-09-09 20:34:06,26.1
2021-09-09 20:49:06,26.1
2021-09-09 21:04:06,26.2
2021-09-09 21:19:06,26.4
2021-09-09 21:34:06,26.4
2021-09-09 21:49:06,26.6
2021-09-09 22:04:06,26.7
2021-09-09 22:19:06,26.8
2021-09-09 22:34:06,27.2
2021-09-09 22:49:06,27.5
2021-09-09 23:04:06,27.8
2021-09-09 23:19:06,28.4
2021-09-09 23:34:06,29.2
2021-09-09 23:49:06,29.6
2021-09-10 00:04:06,29.6
2021-09-10 00:19:06,30.5
2021-09-10 00:34:06,30.9
2021-09-10 00:49:06,33.6
2021-09-10 01:04:06,39.8
2021-09-10 01:19:06,41.7
2021-09-10 01:34:06,42.7
2021-09-10 01:49:06,43.5
2021-09-10 02:04:06,43.8
2021-09-10 02:19:06,42.3
2021-09-10 02:34:06,34.0
2021-09-10 02:49:06,33.3
2021-09-10 03:04:06,33.5
2021-09-10 03:19:06,34.1
2021-09-10 03:34:06,34.4
2021-09-10 03:49:06,34.9
2021-09-10 04:04:06,35.1
2021-09-10 04:19:06,35.1
2021-09-10 04:34:06,35.9
2021-09-10 04:49:06,35.7
2021-09-10 05:04:06,35.3
2021-09-10 05:19:06,34.7
2021-09-10 05:34:06,34.8
2021-09-10 05:49:06,36.4
2021-09-10 06:04:06,38.6
2021-09-10 06:19:06,39.9
2021-09-10 06:34:06,41.8
2021-09-10 06:49:06,41.6
2021-09-10 07:04:06,41.5
2021-09-10 07:19:06,41.4
2021-09-10 07:34:06,41.0
2021-09-10 07:49:06,40.1
2021-09-10 08:04:06,39.5
2021-09-10 08:19:06,38.2
2021-09-10 08:34:06,37.3
2021-09-10 08:49:06,37.6
2021-09-10 09:04:06,36.6
2021-09-10 09:19:06,33.1
2021-09-10 09:34:06,31.9
2021-09-10 09:49:06,31.0
2021-09-10 10:04:06,30.6
2021-09-10 10:19:06,30.0
2021-09-10 10:34:06,29.5
2021-09-10 10:49:06,28.3
2021-09-10 11:04:06,28.4
2021-09-10 11:19:06,27.2
2021-09-10 11:34:06,27.1
2021-09-10 11:49:06,26.6
2021-09-10 12:04:06,26.6
2021-09-10 12:19:06,26.5
2021-09-10 12:34:06,26.1
2021-09-10 12:49:06,26.3
2021-09-10 13:04:06,26.1
2021-09-10 13:19:06,26.1
2021-09-10 13:34:06,26.0
2021-09-10 13:49:06,25.9
2021-09-10 14:04:06,25.7
2021-09-10 14:19:06,25.6
2021-09-10 14:34:06,27.1
2021-09-10 14:49:06,25.0
2021-09-10 15:04:06,25.1
2021-09-10 15:19:06,27.2
2021-09-10 15:34:06,26.7
2021-09-10 15:49:06,26.7
2021-09-10 16:04:06,25.8
2021-09-10 16:19:06,26.6
2021-09-10 16:34:06,25.5
2021-09-10 16:49:06,25.4
2021-09-10 17:04:06,25.4
2021-09-10 17:19:06,25.3
2021-09-10 17:34:06,25.2
2021-09-10 17:49:06,25.3
2021-09-10 18:04:06,25.1
2021-09-10 18:19:06,25.2
2021-09-10 18:34:06,25.2
2021-09-10 18:49:06,25.0
2021-09-10 19:04:06,25.0
2021-09-10 19:19:06,25.1
2021-09-10 19:34:06,25.0
2021-09-10 19:49:06,25.2
2021-09-10 20:04:06,25.1
2021-09-10 20:19:06,25.0
2021-09-10 20:34:06,25.4
2021-09-10 20:49:06,25.4
2021-09-10 21:04:06,25.3
2021-09-10 21:19:06,25.7
2021-09-10 21:34:06,25.6
2021-09-10 21:49:06,25.4
2021-09-10 22:04:06,25.4
2021-09-10 22:19:06,25.5
2021-09-10 22:34:06,25.9
2021-09-10 22:49:06,26.1
2021-09-10 23:04:06,26.3
2021-09-10 23:19:06,26.9
2021-09-10 23:34:06,26.8
2021-09-10 23:49:06,27.1
2021-09-11 00:04:06,28.6
2021-09-11 00:19:06,28.6
2021-09-11 00:34:06,29.2
2021-09-11 00:49:06,29.2
2021-09-11 01:04:06,30.7
2021-09-11 01:19:06,31.6
2021-09-11 01:34:06,31.6
2021-09-11 01:49:06,33.0
2021-09-11 02:04:06,37.7
2021-09-11 02:19:06,41.0
2021-09-11 02:34:06,41.4
2021-09-11 02:49:06,40.5
2021-09-11 03:04:06,39.2
2021-09-11 03:19:06,36.4
2021-09-11 03:34:06,41.1
2021-09-11 03:49:06,44.4
2021-09-11 04:04:06,43.3
2021-09-11 04:19:06,43.2
2021-09-11 04:34:06,44.8
2021-09-11 04:49:06,44.7
2021-09-11 05:04:06,42.9
2021-09-11 05:19:06,42.4
2021-09-11 05:34:06,42.2
2021-09-11 05:49:06,43.2
2021-09-11 06:04:06,42.2
2021-09-11 06:19:06,40.1
2021-09-11 06:34:06,39.7
2021-09-11 06:49:06,39.6
2021-09-11 07:04:06,37.9
2021-09-11 07:19:06,38.2
2021-09-11 07:34:06,37.3
2021-09-11 07:49:06,35.9
2021-09-11 08:04:06,36.8
2021-09-11 08:19:06,36.2
2021-09-11 08:34:06,36.3
2021-09-11 08:49:06,34.7
2021-09-11 09:04:06,34.2
2021-09-11 09:19:06,32.1
2021-09-11 09:34:06,31.3
2021-09-11 09:49:06,30.8
2021-09-11 10:04:06,30.4
2021-09-11 10:19:06,29.9
2021-09-11 10:34:06,29.6
2021-09-11 10:49:06,29.2
2021-09-11 11:04:06,29.0
2021-09-11 11:19:06,28.8
2021-09-11 11:34:06,28.7
2021-09-11 11:49:06,28.6
2021-09-11 12:04:06,28.6
2021-09-11 12:19:06,28.5
2021-09-11 12:34:06,28.3
2021-09-11 12:49:06,28.4
2021-09-11 13:04:06,28.3
2021-09-11 13:19:06,28.3
2021-09-11 13:34:06,28.3
2021-09-11 13:49:06,28.2
2021-09-11 14:04:06,28.2
2021-09-11 14:19:06,28.3
2021-09-11 14:34:06,28.2
2021-09-11 14:49:06,28.1
2021-09-11 15:04:06,29.0
2021-09-11 15:19:06,29.4
2021-09-11 15:34:06,29.3
2021-09-11 15:49:06,29.4
2021-09-11 16:04:06,29.3
2021-09-11 16:19:06,29.4
2021-09-11 16:34:06,29.3
2021-09-11 16:49:06,29.3
2021-09-11 17:04:06,29.3
2021-09-11 17:19:06,29.2
2021-09-11 17:34:06,28.4
2021-09-11 17:49:06,28.5
2021-09-11 18:04:06,28.3
2021-09-11 18:19:06,29.1
2021-09-11 18:34:06,28.1
2021-09-11 18:49:06,28.1
2021-09-11 19:04:06,28.1
2021-09-11 19:19:06,28.0
2021-09-11 19:34:06,28.1
2021-09-11 19:49:06,28.0
2021-09-11 20:04:06,27.9
2021-09-11 20:19:06,27.9
2021-09-11 20:34:06,27.9
2021-09-11 20:49:06,28.0
2021-09-11 21:04:06,28.1
2021-09-11 21:19:06,27.9
2021-09-11 21:34:06,27.6
2021-09-11 21:49:06,27.5
2021-09-11 22:04:06,27.4
2021-09-11 22:19:06,27.3
2021-09-11 22:34:06,27.4
2021-09-11 22:49:06,27.9
2021-09-11 23:04:06,28.1
2021-09-11 23:19:06,28.5
2021-09-11 23:34:06,29.0
2021-09-11 23:49:06,29.6
2021-09-12 00:04:06,30.3
2021-09-12 00:19:06,31.2
2021-09-12 00:34:06,31.5
2021-09-12 00:49:06,32.8
2021-09-12 01:04:06,34.6
2021-09-12 01:19:06,36.4
2021-09-12 01:34:06,36.5
2021-09-12 01:49:06,37.7
2021-09-12 02:04:06,39.5
2021-09-12 02:19:06,40.0
2021-09-12 02:34:06,40.4
2021-09-12 02:49:06,40.5
2021-09-12 03:04:06,40.4
2021-09-12 03:19:06,40.7
2021-09-12 03:34:06,41.3
2021-09-12 03:49:06,42.7
2021-09-12 04:04:06,42.3
2021-09-12 04:19:06,42.1
2021-09-12 04:34:06,43.0
2021-09-12 04:49:06,43.2
2021-09-12 05:04:06,42.3
2021-09-12 05:19:06,42.7
2021-09-12 05:34:06,46.2
2021-09-12 05:49:06,46.5
2021-09-12 06:04:06,42.6
2021-09-12 06:19:06,43.0
2021-09-12 06:34:06,42.9
2021-09-12 06:49:06,42.9
2021-09-12 07:04:06,41.4
2021-09-12 07:19:06,41.9
2021-09-12 07:34:06,42.5
2021-09-12 07:49:06,40.5
2021-09-12 08:04:06,37.8
2021-09-12 08:19:06,36.8
2021-09-12 08:34:06,36.7
2021-09-12 08:49:06,36.3
2021-09-12 09:04:06,35.4
2021-09-12 09:19:06,34.2
2021-09-12 09:34:06,33.6
2021-09-12 09:49:06,32.9
2021-09-12 10:04:06,32.3
2021-09-12 10:19:06,31.5
2021-09-12 10:34:06,30.7
2021-09-12 10:49:06,30.0
2021-09-12 11:04:06,29.7
2021-09-12 11:19:06,29.5
2021-09-12 11:34:06,29.2
2021-09-12 11:49:06,29.1
2021-09-12 12:04:06,28.9
2021-09-12 12:19:06,28.8
2021-09-12 12:34:06,28.9
2021-09-12 12:49:06,29.0
2021-09-12 13:04:06,29.2
2021-09-12 13:19:06,29.4
2021-09-12 13:34:06,29.5
2021-09-12 13:49:06,29.5
2021-09-12 14:04:06,29.4
2021-09-12 14:19:06,29.2
2021-09-12 14:34:06,28.8
2021-09-12 14:49:06,28.6
2021-09-12 15:04:06,28.4
2021-09-12 15:19:06,28.9
2021-09-12 15:34:06,29.1
2021-09-12 15:49:06,29.3
2021-09-12 16:04:06,30.4
2021-09-12 16:19:06,30.3
2021-09-12 16:34:06,30.4
2021-09-12 16:49:06,30.4
2021-09-12 17:04:06,30.3
2021-09-12 17:19:06,29.9
2021-09-12 17:34:06,30.2
2021-09-12 17:49:06,30.2
2021-09-12 18:04:06,30.2
2021-09-12 18:19:06,29.2
2021-09-12 18:34:06,28.8
2021-09-12 18:49:06,28.5
2021-09-12 19:04:06,28.7
2021-09-12 19:19:06,28.4
2021-09-12 19:34:06,28.1
2021-09-12 19:49:06,28.1
2021-09-12 20:04:06,27.8
2021-09-12 20:19:06,27.8
2021-09-12 20:34:06,27.7
2021-09-12 20:49:06,27.5
2021-09-12 21:04:06,27.4
2021-09-12 21:19:06,27.4
2021-09-12 21:34:06,27.2
2021-09-12 21:49:06,27.1
2021-09-12 22:04:06,27.1
2021-09-12 22:19:06,27.0
2021-09-12 22:34:06,27.2
2021-09-12 22:49:06,27.6
2021-09-12 23:04:06,28.3
2021-09-12 23:19:06,29.0
2021-09-12 23:34:06,29.6
2021-09-12 23:49:06,29.6
2021-09-13 00:04:06,30.6
2021-09-13 00:19:06,31.9
2021-09-13 00:34:06,32.8
2021-09-13 00:49:06,34.0
2021-09-13 01:04:06,35.4
2021-09-13 01:19:06,38.0
2021-09-13 01:34:06,37.8
2021-09-13 01:49:06,38.2
2021-09-13 02:04:06,40.9
2021-09-13 02:19:06,39.0
2021-09-13 02:34:06,39.2
2021-09-13 02:49:06,36.3
2021-09-13 03:04:06,38.1
2021-09-13 03:19:06,37.5
2021-09-13 03:34:06,37.9
2021-09-13 03:49:06,37.5
2021-09-13 04:04:06,37.3
2021-09-13 04:19:06,36.7
2021-09-13 04:34:06,36.0
2021-09-13 04:49:06,36.2
2021-09-13 05:04:06,36.3
2021-09-13 05:19:06,37.0
2021-09-13 05:34:06,35.6
2021-09-13 05:49:06,35.4
2021-09-13 06:04:06,37.1
2021-09-13 06:19:06,39.8
2021-09-13 06:34:06,36.8
2021-09-13 06:49:06,39.4
2021-09-13 07:04:06,40.7
2021-09-13 07:19:06,38.4
2021-09-13 07:34:06,37.9
2021-09-13 07:49:06,37.5
2021-09-13 08:04:06,36.5
2021-09-13 08:19:06,35.6
2021-09-13 08:34:06,35.3
2021-09-13 08:49:06,33.6
2021-09-13 09:04:06,32.8
2021-09-13 09:19:06,32.3
2021-09-13 09:34:06,31.5
2021-09-13 09:49:06,30.8
2021-09-13 10:04:06,30.3
2021-09-13 10:19:06,30.0
